dataset,rep,strategy,sigma,rho_vs_clean,snr_drop,mean_drop
OpenADMET-LogD,SNS,quantile,0.4,0.965034965034965,0.42397276927958993,0.02392261733558343
OpenADMET-LogD,SNS,quantile,0.5,0.9720279720279721,0.41964960028855297,0.03537883533347934
OpenADMET-LogD,SNS,quantile,0.6,0.965034965034965,1.1462021461045904,0.05782458609218106
OpenADMET-LogD,SNS,quantile,0.7,0.965034965034965,0.5791909693093373,0.056512874574241784
OpenADMET-LogD,SNS,quantile,0.8,0.8951048951048951,1.051900833655953,0.08833610736450248
OpenADMET-LogD,SNS,quantile,0.9,0.8461538461538463,0.9081233536722169,0.11592629753751642
OpenADMET-LogD,SNS,quantile,1.0,0.7482517482517484,1.477214964107555,0.1365286946030804
OpenADMET-LogD,SNS,threshold,0.0,1.0,,0.0
OpenADMET-LogD,SNS,threshold,0.1,0.9860139860139862,0.4623956923856144,0.002035933031407384
OpenADMET-LogD,SNS,threshold,0.2,0.965034965034965,0.6771228393386386,0.0248119468424533
OpenADMET-LogD,SNS,threshold,0.3,0.9230769230769231,1.0846704264001126,0.041962200662358666
OpenADMET-LogD,SNS,threshold,0.4,0.8951048951048951,0.7148844018976611,0.06718553368696267
OpenADMET-LogD,SNS,threshold,0.5,0.8531468531468532,1.1976078925707443,0.11944923203935202
OpenADMET-LogD,SNS,threshold,0.6,0.5314685314685316,1.2404635447852925,0.1452182966621678
OpenADMET-LogD,SNS,threshold,0.7,0.5454545454545455,1.2414931270298346,0.1956034748142291
OpenADMET-LogD,SNS,threshold,0.8,0.4755244755244756,1.479903173724262,0.21822032046003895
OpenADMET-LogD,SNS,threshold,0.9,0.4125874125874127,1.9872768795924074,0.265979012170773
OpenADMET-LogD,SNS,threshold,1.0,0.3076923076923077,2.918570122201628,0.3318004436535254
OpenADMET-LogD,SNS,valprop,0.0,1.0,,0.0
OpenADMET-LogD,SNS,valprop,0.1,0.9370629370629372,0.3675960864059295,0.025652386005280577
OpenADMET-LogD,SNS,valprop,0.2,0.8881118881118882,0.5953689803916072,0.02701473090931775
OpenADMET-LogD,SNS,valprop,0.3,0.8811188811188813,0.7557093729419351,0.03353748182304722
OpenADMET-LogD,SNS,valprop,0.4,0.8531468531468532,0.5226174879624076,0.05553410291038066
OpenADMET-LogD,SNS,valprop,0.5,0.8671328671328673,0.8324507849787177,0.06513828195878354
OpenADMET-LogD,SNS,valprop,0.6,0.8181818181818183,1.1729516227520158,0.09015594935167447
OpenADMET-LogD,SNS,valprop,0.7,0.8391608391608393,1.0756432269116027,0.10616608098739709
OpenADMET-LogD,SNS,valprop,0.8,0.9090909090909092,1.164604963906727,0.12814958939681134
OpenADMET-LogD,SNS,valprop,0.9,0.7272727272727274,1.2534893220321761,0.1459508817543864
OpenADMET-LogD,SNS,valprop,1.0,0.5944055944055945,0.8867379030893134,0.17196523331470423
