dataset,representation,target,replicate,level,condition,family,model,n_train,n_test,label_sd,target_dose,realised_dose,dose_used,dose_mode,unit_dose_g,affected_molecule_fraction,n_noise_groups,largest_group_share,noise_seed,r2,r2_clean
QM9,PDV,homo_lumo_gap,7,0.5,Gaussian,reference,SVM,3199,801,1.249293127931134,0.5,0.4997121821141412,0.4997121821141412,algebraic,1.0,0.0,1226,0.08252578930915912,60705,0.8511751607069851,0.8744052549594934
QM9,PDV,homo_lumo_gap,7,0.5,Grouped shifted,structure-keyed,SVM,3199,801,1.249293127931134,0.5,0.46258059661063844,0.46258059661063844,algebraic,1.0,1.0,1226,0.08252578930915912,60705,0.843390794019658,0.8744052549594934
QM9,PDV,homo_lumo_gap,7,1.0,Gaussian,reference,SVM,3199,801,1.249293127931134,1.0,0.9898664898824145,0.9898664898824145,algebraic,1.0,0.0,1226,0.08252578930915912,60710,0.8194485822759356,0.8744052549594934
QM9,PDV,homo_lumo_gap,7,1.0,Grouped shifted,structure-keyed,SVM,3199,801,1.249293127931134,1.0,0.9796194947460121,0.9796194947460121,algebraic,1.0,1.0,1226,0.08252578930915912,60710,0.7341208243805083,0.8744052549594934
QM9,PDV,homo_lumo_gap,7,1.5,Gaussian,reference,SVM,3199,801,1.249293127931134,1.5,1.4960956560847396,1.4960956560847396,algebraic,1.0,0.0,1226,0.08252578930915912,60715,0.769592613877917,0.8744052549594934
QM9,PDV,homo_lumo_gap,7,1.5,Grouped shifted,structure-keyed,SVM,3199,801,1.249293127931134,1.5,1.5749704432115832,1.5749704432115832,algebraic,1.0,1.0,1226,0.08252578930915912,60715,0.6210523675736819,0.8744052549594934
QM9,PDV,homo_lumo_gap,8,0.5,Gaussian,reference,SVM,3200,800,1.3098709049150197,0.5,0.49200180877207156,0.49200180877207156,algebraic,1.0,0.0,1230,0.0746875,60805,0.8290331275396514,0.8609106449559146
QM9,PDV,homo_lumo_gap,8,0.5,Grouped shifted,structure-keyed,SVM,3200,800,1.3098709049150197,0.5,0.46671962449372817,0.46671962449372817,algebraic,1.0,1.0,1230,0.0746875,60805,0.8257426197547231,0.8609106449559146
QM9,PDV,homo_lumo_gap,8,1.0,Gaussian,reference,SVM,3200,800,1.3098709049150197,1.0,0.9880759566837198,0.9880759566837198,algebraic,1.0,0.0,1230,0.0746875,60810,0.7683876053311367,0.8609106449559146
QM9,PDV,homo_lumo_gap,8,1.0,Grouped shifted,structure-keyed,SVM,3200,800,1.3098709049150197,1.0,0.9750426642436621,0.9750426642436621,algebraic,1.0,1.0,1230,0.0746875,60810,0.7556778796114509,0.8609106449559146
QM9,PDV,homo_lumo_gap,8,1.5,Gaussian,reference,SVM,3200,800,1.3098709049150197,1.5,1.481768047704996,1.481768047704996,algebraic,1.0,0.0,1230,0.0746875,60815,0.6985582430743704,0.8609106449559146
QM9,PDV,homo_lumo_gap,8,1.5,Grouped shifted,structure-keyed,SVM,3200,800,1.3098709049150197,1.5,1.4367260104331616,1.4367260104331616,algebraic,1.0,1.0,1230,0.0746875,60815,0.5642167216942868,0.8609106449559146
QM9,PDV,homo_lumo_gap,9,0.5,Gaussian,reference,SVM,3193,807,1.3114469285960124,0.5,0.5017161436894869,0.5017161436894869,algebraic,1.0,0.0,1343,0.036642655809583466,60905,0.8493658936674071,0.8771840161230143
QM9,PDV,homo_lumo_gap,9,0.5,Grouped shifted,structure-keyed,SVM,3193,807,1.3114469285960124,0.5,0.5326741015344,0.5326741015344,algebraic,1.0,1.0,1343,0.036642655809583466,60905,0.8168750928271499,0.8771840161230143
QM9,PDV,homo_lumo_gap,9,1.0,Gaussian,reference,SVM,3193,807,1.3114469285960124,1.0,1.0081000968801237,1.0081000968801237,algebraic,1.0,0.0,1343,0.036642655809583466,60910,0.7657177040535685,0.8771840161230143
QM9,PDV,homo_lumo_gap,9,1.0,Grouped shifted,structure-keyed,SVM,3193,807,1.3114469285960124,1.0,0.9958094266810931,0.9958094266810931,algebraic,1.0,1.0,1343,0.036642655809583466,60910,0.7429380728521366,0.8771840161230143
QM9,PDV,homo_lumo_gap,9,1.5,Gaussian,reference,SVM,3193,807,1.3114469285960124,1.5,1.5126602822895538,1.5126602822895538,algebraic,1.0,0.0,1343,0.036642655809583466,60915,0.7124067783505622,0.8771840161230143
QM9,PDV,homo_lumo_gap,9,1.5,Grouped shifted,structure-keyed,SVM,3193,807,1.3114469285960124,1.5,1.5602917764534026,1.5602917764534026,algebraic,1.0,1.0,1343,0.036642655809583466,60915,0.5949651413727333,0.8771840161230143
QM9,PDV,homo_lumo_gap,0,0.5,Gaussian,reference,XGBoost,3199,801,1.3251350930417456,0.5,0.4950962218339133,0.4950962218339133,algebraic,1.0,0.0,1305,0.08002500781494216,60005,0.8781770701171762,0.9054009039773502
QM9,PDV,homo_lumo_gap,0,0.5,Grouped shifted,structure-keyed,XGBoost,3199,801,1.3251350930417456,0.5,0.5664926096867223,0.5664926096867223,algebraic,1.0,1.0,1305,0.08002500781494216,60005,0.8233532900698045,0.9054009039773502
QM9,PDV,homo_lumo_gap,0,1.0,Gaussian,reference,XGBoost,3199,801,1.3251350930417456,1.0,1.011956199391355,1.011956199391355,algebraic,1.0,0.0,1305,0.08002500781494216,60010,0.7830766198072928,0.9054009039773502
QM9,PDV,homo_lumo_gap,0,1.0,Grouped shifted,structure-keyed,XGBoost,3199,801,1.3251350930417456,1.0,0.9895367864683816,0.9895367864683816,algebraic,1.0,1.0,1305,0.08002500781494216,60010,0.7734910233828949,0.9054009039773502
QM9,PDV,homo_lumo_gap,0,1.5,Gaussian,reference,XGBoost,3199,801,1.3251350930417456,1.5,1.4838552495257629,1.4838552495257629,algebraic,1.0,0.0,1305,0.08002500781494216,60015,0.6378988036566124,0.9054009039773502
QM9,PDV,homo_lumo_gap,0,1.5,Grouped shifted,structure-keyed,XGBoost,3199,801,1.3251350930417456,1.5,1.5717248229010399,1.5717248229010399,algebraic,1.0,1.0,1305,0.08002500781494216,60015,0.4252504651614125,0.9054009039773502
QM9,PDV,homo_lumo_gap,1,0.5,Gaussian,reference,XGBoost,3196,804,1.2841922113560549,0.5,0.5022211276693679,0.5022211276693679,algebraic,1.0,0.0,1257,0.08322903629536921,60105,0.8832874647495911,0.9085088431814881
QM9,PDV,homo_lumo_gap,1,0.5,Grouped shifted,structure-keyed,XGBoost,3196,804,1.2841922113560549,0.5,0.5237394567028337,0.5237394567028337,algebraic,1.0,1.0,1257,0.08322903629536921,60105,0.8606694294406368,0.9085088431814881
QM9,PDV,homo_lumo_gap,1,1.0,Gaussian,reference,XGBoost,3196,804,1.2841922113560549,1.0,1.0279253636835735,1.0279253636835735,algebraic,1.0,0.0,1257,0.08322903629536921,60110,0.8004724061540238,0.9085088431814881
QM9,PDV,homo_lumo_gap,1,1.0,Grouped shifted,structure-keyed,XGBoost,3196,804,1.2841922113560549,1.0,1.0564570757557938,1.0564570757557938,algebraic,1.0,1.0,1257,0.08322903629536921,60110,0.7788531590915466,0.9085088431814881
QM9,PDV,homo_lumo_gap,1,1.5,Gaussian,reference,XGBoost,3196,804,1.2841922113560549,1.5,1.5048449627922718,1.5048449627922718,algebraic,1.0,0.0,1257,0.08322903629536921,60115,0.7389524294181313,0.9085088431814881
QM9,PDV,homo_lumo_gap,1,1.5,Grouped shifted,structure-keyed,XGBoost,3196,804,1.2841922113560549,1.5,1.599774609603136,1.599774609603136,algebraic,1.0,1.0,1257,0.08322903629536921,60115,0.5346445958735027,0.9085088431814881
QM9,PDV,homo_lumo_gap,2,0.5,Gaussian,reference,XGBoost,3200,800,1.3195234870175732,0.5,0.4881262133212197,0.4881262133212197,algebraic,1.0,0.0,1285,0.08375,60205,0.8446609207849295,0.8930323300259646
QM9,PDV,homo_lumo_gap,2,0.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.3195234870175732,0.5,0.519227361661287,0.519227361661287,algebraic,1.0,1.0,1285,0.08375,60205,0.8579050168532982,0.8930323300259646
QM9,PDV,homo_lumo_gap,2,1.0,Gaussian,reference,XGBoost,3200,800,1.3195234870175732,1.0,0.9937977712813926,0.9937977712813926,algebraic,1.0,0.0,1285,0.08375,60210,0.7630875260134904,0.8930323300259646
QM9,PDV,homo_lumo_gap,2,1.0,Grouped shifted,structure-keyed,XGBoost,3200,800,1.3195234870175732,1.0,0.9679294245110469,0.9679294245110469,algebraic,1.0,1.0,1285,0.08375,60210,0.7165512539823883,0.8930323300259646
QM9,PDV,homo_lumo_gap,2,1.5,Gaussian,reference,XGBoost,3200,800,1.3195234870175732,1.5,1.521833166704101,1.521833166704101,algebraic,1.0,0.0,1285,0.08375,60215,0.5619078908784785,0.8930323300259646
QM9,PDV,homo_lumo_gap,2,1.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.3195234870175732,1.5,1.479698567566572,1.479698567566572,algebraic,1.0,1.0,1285,0.08375,60215,0.5605087999381898,0.8930323300259646
QM9,PDV,homo_lumo_gap,3,0.5,Gaussian,reference,XGBoost,3200,800,1.2861454093472788,0.5,0.4872558433247672,0.4872558433247672,algebraic,1.0,0.0,1212,0.0865625,60305,0.8724637549579486,0.8973712387348433
QM9,PDV,homo_lumo_gap,3,0.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.2861454093472788,0.5,0.4799009314648164,0.4799009314648164,algebraic,1.0,1.0,1212,0.0865625,60305,0.8623873419842945,0.8973712387348433
QM9,PDV,homo_lumo_gap,3,1.0,Gaussian,reference,XGBoost,3200,800,1.2861454093472788,1.0,1.0053249315554973,1.0053249315554973,algebraic,1.0,0.0,1212,0.0865625,60310,0.7730405441260908,0.8973712387348433
QM9,PDV,homo_lumo_gap,3,1.0,Grouped shifted,structure-keyed,XGBoost,3200,800,1.2861454093472788,1.0,1.0640925501828922,1.0640925501828922,algebraic,1.0,1.0,1212,0.0865625,60310,0.7253977791110939,0.8973712387348433
QM9,PDV,homo_lumo_gap,3,1.5,Gaussian,reference,XGBoost,3200,800,1.2861454093472788,1.5,1.4799245418165474,1.4799245418165474,algebraic,1.0,0.0,1212,0.0865625,60315,0.6529816560585923,0.8973712387348433
QM9,PDV,homo_lumo_gap,3,1.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.2861454093472788,1.5,1.4631224596518948,1.4631224596518948,algebraic,1.0,1.0,1212,0.0865625,60315,0.5253108840439914,0.8973712387348433
QM9,PDV,homo_lumo_gap,4,0.5,Gaussian,reference,XGBoost,3199,801,1.3140756102057574,0.5,0.5022318925135888,0.5022318925135888,algebraic,1.0,0.0,1508,0.0315723663644889,60405,0.8803347802720348,0.9251691688451731
QM9,PDV,homo_lumo_gap,4,0.5,Grouped shifted,structure-keyed,XGBoost,3199,801,1.3140756102057574,0.5,0.4882889502225018,0.4882889502225018,algebraic,1.0,1.0,1508,0.0315723663644889,60405,0.8931792974293732,0.9251691688451731
QM9,PDV,homo_lumo_gap,4,1.0,Gaussian,reference,XGBoost,3199,801,1.3140756102057574,1.0,0.9978893586710067,0.9978893586710067,algebraic,1.0,0.0,1508,0.0315723663644889,60410,0.7926131171924385,0.9251691688451731
QM9,PDV,homo_lumo_gap,4,1.0,Grouped shifted,structure-keyed,XGBoost,3199,801,1.3140756102057574,1.0,1.0167599935765885,1.0167599935765885,algebraic,1.0,1.0,1508,0.0315723663644889,60410,0.7450465478905451,0.9251691688451731
QM9,PDV,homo_lumo_gap,4,1.5,Gaussian,reference,XGBoost,3199,801,1.3140756102057574,1.5,1.5302342323919613,1.5302342323919613,algebraic,1.0,0.0,1508,0.0315723663644889,60415,0.6393524036115024,0.9251691688451731
QM9,PDV,homo_lumo_gap,4,1.5,Grouped shifted,structure-keyed,XGBoost,3199,801,1.3140756102057574,1.5,1.5041104261527836,1.5041104261527836,algebraic,1.0,1.0,1508,0.0315723663644889,60415,0.6459514660344304,0.9251691688451731
QM9,PDV,homo_lumo_gap,5,0.5,Gaussian,reference,XGBoost,3200,800,1.305599787788693,0.5,0.4927677661865978,0.4927677661865978,algebraic,1.0,0.0,1218,0.0753125,60505,0.8327321045845112,0.8784305930878828
QM9,PDV,homo_lumo_gap,5,0.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.305599787788693,0.5,0.48104833777650413,0.48104833777650413,algebraic,1.0,1.0,1218,0.0753125,60505,0.8256239563996193,0.8784305930878828
QM9,PDV,homo_lumo_gap,5,1.0,Gaussian,reference,XGBoost,3200,800,1.305599787788693,1.0,0.9903869617071732,0.9903869617071732,algebraic,1.0,0.0,1218,0.0753125,60510,0.7445754013111145,0.8784305930878828
QM9,PDV,homo_lumo_gap,5,1.0,Grouped shifted,structure-keyed,XGBoost,3200,800,1.305599787788693,1.0,0.9978644638722057,0.9978644638722057,algebraic,1.0,1.0,1218,0.0753125,60510,0.7052685466207456,0.8784305930878828
QM9,PDV,homo_lumo_gap,5,1.5,Gaussian,reference,XGBoost,3200,800,1.305599787788693,1.5,1.4933895556902408,1.4933895556902408,algebraic,1.0,0.0,1218,0.0753125,60515,0.5547745781607509,0.8784305930878828
QM9,PDV,homo_lumo_gap,5,1.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.305599787788693,1.5,1.538832802429868,1.538832802429868,algebraic,1.0,1.0,1218,0.0753125,60515,0.538340630469379,0.8784305930878828
QM9,PDV,homo_lumo_gap,6,0.5,Gaussian,reference,XGBoost,3119,881,1.2679742149352466,0.5,0.48700183381983575,0.48700183381983575,algebraic,1.0,0.0,1284,0.08303943571657582,60605,0.8716503240324448,0.903386818834893
QM9,PDV,homo_lumo_gap,6,0.5,Grouped shifted,structure-keyed,XGBoost,3119,881,1.2679742149352466,0.5,0.48586857769097824,0.48586857769097824,algebraic,1.0,1.0,1284,0.08303943571657582,60605,0.8725840936620795,0.903386818834893
QM9,PDV,homo_lumo_gap,6,1.0,Gaussian,reference,XGBoost,3119,881,1.2679742149352466,1.0,1.0087426087758866,1.0087426087758866,algebraic,1.0,0.0,1284,0.08303943571657582,60610,0.7856255228376886,0.903386818834893
QM9,PDV,homo_lumo_gap,6,1.0,Grouped shifted,structure-keyed,XGBoost,3119,881,1.2679742149352466,1.0,1.0156922212828603,1.0156922212828603,algebraic,1.0,1.0,1284,0.08303943571657582,60610,0.707805826146195,0.903386818834893
QM9,PDV,homo_lumo_gap,6,1.5,Gaussian,reference,XGBoost,3119,881,1.2679742149352466,1.5,1.4789144813840622,1.4789144813840622,algebraic,1.0,0.0,1284,0.08303943571657582,60615,0.7167296887942651,0.903386818834893
QM9,PDV,homo_lumo_gap,6,1.5,Grouped shifted,structure-keyed,XGBoost,3119,881,1.2679742149352466,1.5,1.4642770201986834,1.4642770201986834,algebraic,1.0,1.0,1284,0.08303943571657582,60615,0.6193829255519292,0.903386818834893
QM9,PDV,homo_lumo_gap,7,0.5,Gaussian,reference,XGBoost,3199,801,1.249293127931134,0.5,0.4997121821141412,0.4997121821141412,algebraic,1.0,0.0,1226,0.08252578930915912,60705,0.8784378492664061,0.9108674096555603
QM9,PDV,homo_lumo_gap,7,0.5,Grouped shifted,structure-keyed,XGBoost,3199,801,1.249293127931134,0.5,0.46258059661063844,0.46258059661063844,algebraic,1.0,1.0,1226,0.08252578930915912,60705,0.8625662088441952,0.9108674096555603
QM9,PDV,homo_lumo_gap,7,1.0,Gaussian,reference,XGBoost,3199,801,1.249293127931134,1.0,0.9898664898824145,0.9898664898824145,algebraic,1.0,0.0,1226,0.08252578930915912,60710,0.7969974900717245,0.9108674096555603
QM9,PDV,homo_lumo_gap,7,1.0,Grouped shifted,structure-keyed,XGBoost,3199,801,1.249293127931134,1.0,0.9796194947460121,0.9796194947460121,algebraic,1.0,1.0,1226,0.08252578930915912,60710,0.7549746953868329,0.9108674096555603
QM9,PDV,homo_lumo_gap,7,1.5,Gaussian,reference,XGBoost,3199,801,1.249293127931134,1.5,1.4960956560847396,1.4960956560847396,algebraic,1.0,0.0,1226,0.08252578930915912,60715,0.645919173146932,0.9108674096555603
QM9,PDV,homo_lumo_gap,7,1.5,Grouped shifted,structure-keyed,XGBoost,3199,801,1.249293127931134,1.5,1.5749704432115832,1.5749704432115832,algebraic,1.0,1.0,1226,0.08252578930915912,60715,0.5618588156780984,0.9108674096555603
QM9,PDV,homo_lumo_gap,8,0.5,Gaussian,reference,XGBoost,3200,800,1.3098709049150197,0.5,0.49200180877207156,0.49200180877207156,algebraic,1.0,0.0,1230,0.0746875,60805,0.8485780741443469,0.8805029964986717
QM9,PDV,homo_lumo_gap,8,0.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.3098709049150197,0.5,0.46671962449372817,0.46671962449372817,algebraic,1.0,1.0,1230,0.0746875,60805,0.8488188251154578,0.8805029964986717
QM9,PDV,homo_lumo_gap,8,1.0,Gaussian,reference,XGBoost,3200,800,1.3098709049150197,1.0,0.9880759566837198,0.9880759566837198,algebraic,1.0,0.0,1230,0.0746875,60810,0.6969074887480453,0.8805029964986717
QM9,PDV,homo_lumo_gap,8,1.0,Grouped shifted,structure-keyed,XGBoost,3200,800,1.3098709049150197,1.0,0.9750426642436621,0.9750426642436621,algebraic,1.0,1.0,1230,0.0746875,60810,0.7233722826956661,0.8805029964986717
QM9,PDV,homo_lumo_gap,8,1.5,Gaussian,reference,XGBoost,3200,800,1.3098709049150197,1.5,1.481768047704996,1.481768047704996,algebraic,1.0,0.0,1230,0.0746875,60815,0.5699979862852618,0.8805029964986717
QM9,PDV,homo_lumo_gap,8,1.5,Grouped shifted,structure-keyed,XGBoost,3200,800,1.3098709049150197,1.5,1.4367260104331616,1.4367260104331616,algebraic,1.0,1.0,1230,0.0746875,60815,0.4692876308139815,0.8805029964986717
QM9,PDV,homo_lumo_gap,9,0.5,Gaussian,reference,XGBoost,3193,807,1.3114469285960124,0.5,0.5017161436894869,0.5017161436894869,algebraic,1.0,0.0,1343,0.036642655809583466,60905,0.8646082359673086,0.8950793931362158
QM9,PDV,homo_lumo_gap,9,0.5,Grouped shifted,structure-keyed,XGBoost,3193,807,1.3114469285960124,0.5,0.5326741015344,0.5326741015344,algebraic,1.0,1.0,1343,0.036642655809583466,60905,0.8502704023183042,0.8950793931362158
QM9,PDV,homo_lumo_gap,9,1.0,Gaussian,reference,XGBoost,3193,807,1.3114469285960124,1.0,1.0081000968801237,1.0081000968801237,algebraic,1.0,0.0,1343,0.036642655809583466,60910,0.7305162164985383,0.8950793931362158
QM9,PDV,homo_lumo_gap,9,1.0,Grouped shifted,structure-keyed,XGBoost,3193,807,1.3114469285960124,1.0,0.9958094266810931,0.9958094266810931,algebraic,1.0,1.0,1343,0.036642655809583466,60910,0.7007108072847801,0.8950793931362158
QM9,PDV,homo_lumo_gap,9,1.5,Gaussian,reference,XGBoost,3193,807,1.3114469285960124,1.5,1.5126602822895538,1.5126602822895538,algebraic,1.0,0.0,1343,0.036642655809583466,60915,0.6394777804006746,0.8950793931362158
QM9,PDV,homo_lumo_gap,9,1.5,Grouped shifted,structure-keyed,XGBoost,3193,807,1.3114469285960124,1.5,1.5602917764534026,1.5602917764534026,algebraic,1.0,1.0,1343,0.036642655809583466,60915,0.5147648453964065,0.8950793931362158
