dataset,level,model,from_rep,applied_to,noise_seed,r2,seconds,status,detail
herg,0.0,mlp_bnn_full,mhggnn,sns,0,-0.8598776142567859,16.5,ok,"{""hidden_size"": 256, ""num_hidden_layers"": 2, ""dropout_rate"": 0.359, ""lr"": 0.005079554575184939}"
herg,0.0,mlp_bnn_full,pdv,sns,0,-0.7789435681289096,13.0,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.169, ""lr"": 0.006017629069106814}"
herg,0.0,mlp_bnn_full,sns,sns,0,0.29587632268155206,40.9,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 3, ""dropout_rate"": 0.156, ""lr"": 0.0004695643024401197}"
herg,0.0,mlp_bnn_full,avalon,sns,0,0.5543632200650589,22.7,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 4, ""dropout_rate"": 0.051, ""lr"": 0.007098234307633582}"
herg,0.0,dnn_bnn_full_variational,DEFAULT,pdv,0,-0.4414072206450377,77.5,ok,{}
herg,0.0,dnn_bnn_full_variational,chemberta,pdv,0,0.013387693567982972,64.9,ok,"{""hidden_size1"": 64, ""hidden_size2"": 32, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,ecfp4,pdv,0,0.21429324296187657,135.9,ok,"{""hidden_size1"": 512, ""hidden_size2"": 64, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,mhggnn,pdv,0,-0.03216168729530522,65.0,ok,"{""hidden_size1"": 64, ""hidden_size2"": 256, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,pdv,pdv,0,-0.2651754553742487,88.2,ok,"{""hidden_size1"": 128, ""hidden_size2"": 256, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,sns,pdv,0,0.3550194967247169,67.1,ok,"{""hidden_size1"": 64, ""hidden_size2"": 64, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,avalon,pdv,0,0.25306240771365407,87.2,ok,"{""hidden_size1"": 256, ""hidden_size2"": 32, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,DEFAULT,chemberta,0,-0.39857919163995503,79.5,ok,{}
herg,0.0,dnn_bnn_full_variational,chemberta,chemberta,0,0.37162559236713766,69.0,ok,"{""hidden_size1"": 64, ""hidden_size2"": 32, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,ecfp4,chemberta,0,0.2689600468566542,174.5,ok,"{""hidden_size1"": 512, ""hidden_size2"": 64, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,mhggnn,chemberta,0,-0.01068379531821062,67.7,ok,"{""hidden_size1"": 64, ""hidden_size2"": 256, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,pdv,chemberta,0,0.29799132016234264,83.5,ok,"{""hidden_size1"": 128, ""hidden_size2"": 256, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,sns,chemberta,0,0.24164792043341077,61.2,ok,"{""hidden_size1"": 64, ""hidden_size2"": 64, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,avalon,chemberta,0,0.0573677767639027,89.6,ok,"{""hidden_size1"": 256, ""hidden_size2"": 32, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,DEFAULT,ecfp4,0,-0.5487673673407458,242.4,ok,{}
herg,0.0,dnn_bnn_full_variational,chemberta,ecfp4,0,-0.018658827496829344,162.3,ok,"{""hidden_size1"": 64, ""hidden_size2"": 32, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,ecfp4,ecfp4,0,0.022080405271260095,1397.2,ok,"{""hidden_size1"": 512, ""hidden_size2"": 64, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,mhggnn,ecfp4,0,0.2528162731881589,188.7,ok,"{""hidden_size1"": 64, ""hidden_size2"": 256, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,pdv,ecfp4,0,-0.21862751477944853,397.1,ok,"{""hidden_size1"": 128, ""hidden_size2"": 256, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,sns,ecfp4,0,0.17101376128707824,223.4,ok,"{""hidden_size1"": 64, ""hidden_size2"": 64, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,avalon,ecfp4,0,0.20954694253358086,298.2,ok,"{""hidden_size1"": 256, ""hidden_size2"": 32, ""activation"": ""tanh""}"
herg,0.0,dnn_bnn_full_variational,DEFAULT,mhggnn,0,-0.1787699980565174,83.5,ok,{}
herg,0.0,dnn_bnn_full_variational,chemberta,mhggnn,0,0.22766826119679784,33.7,ok,"{""hidden_size1"": 64, ""hidden_size2"": 32, ""activation"": ""tanh""}"
